id,ACTION
1,0.7408481864733597
2,0.9706785783044695
3,0.994340454878873
4,0.9449694008996742
5,0.996018194639785
6,0.9962188081593845
7,0.9865617871119292
8,0.9944874342951429
9,0.6326074343538125
10,0.9744469299756959
11,0.9856196072025482
12,0.9301073374928115
13,0.9330435729838055
14,0.7830393612131916
15,0.9647229146254266
16,0.9811125984859629
17,0.9218207750696734
18,0.8958339063393636
19,0.981460854165131
20,0.981177947946952
21,0.998069132056408
22,0.948386783616223
23,0.8460679557275859
24,0.9573758900037228
25,0.9363381873777212
26,0.9699811386474904
27,0.9203807527595937
28,0.6474061600427504
29,0.9833896225626672
30,0.8959424315685302
31,0.96286030190205
32,0.963590288171646
33,0.9684485638878005
34,0.970419263703401
35,0.9459180961719587
36,0.9834966992055784
37,0.9613925559981765
38,0.9916666062807927
39,0.8710310798168246
40,0.8665210274130073
41,0.9350873049468839
42,0.9899300131382827
43,0.9625744163821894
44,0.9697166369254342
45,0.9629117476080722
46,0.9621562315664043
47,0.9959060210909856
48,0.9323490260675901
49,0.9954887540465693
50,0.979307916997444
51,0.9846982217762661
52,0.976359598354429
53,0.9761856126618996
54,0.9708427011175765
55,0.9454361343252315
56,0.9016519967555335
57,0.9651278612046947
58,0.9969721810671156
59,0.9611283541417692
60,0.9827670796620619
61,0.9935265639186461
62,0.9775061800453317
63,0.9582747697669696
64,0.9889800030207947
65,0.9947494943160969
66,0.9841193911104388
67,0.9034613176396625
68,0.9771687188656992
69,0.9534918616301458
70,0.7771812508805267
71,0.9428359828045978
72,0.9813752761292062
73,0.9658686017462651
74,0.9881506644447358
75,0.9765739343378524
76,0.9779008224622632
77,0.9931497266745439
78,0.9307615761826112
79,0.8631260353843042
80,0.9945637129655786
81,0.9898017077972322
82,0.9820258466304618
83,0.981641770197431
84,0.9878923437632666
85,0.9653529222271777
86,0.9235481559788667
87,0.9264029923962891
88,0.9943287163381648
89,0.9815659444210401
90,0.958893719065764
91,0.9775748499016836
92,0.9279495798058415
93,0.996539720071983
94,0.8828114311101217
95,0.9954649503868251
96,0.9526499263101668
97,0.798288614904046
98,0.9692336473304074
99,0.9885759150947282
100,0.9848686129694574
101,0.964961205372454
102,0.7017164757713219
103,0.9722178873455157
104,0.9036256265630802
105,0.8608995588510631
106,0.992639488532974
107,0.9916367324337718
108,0.9159978326600788
109,0.9776773987665117
110,0.9732036253229401
111,0.8939528210679035
112,0.9462130288013363
113,0.9729322928728721
114,0.99510801272912075
115,0.953503074822952
116,0.9488700758686862
117,0.9738615505840358
118,0.9899100036972458
119,0.9993413613130414
120,0.9870532112128944
121,0.98830199612485925
122,0.9828756756667755
123,0.8891586517378484
124,0.9691948558038808
125,0.9953768027977937
126,0.8790652132093398
127,0.658534522621447
128,0.9467834301656993
129,0.9102087630776207
130,0.9047093485905535
131,0.9937901948613255
132,0.9665946242801592
133,0.9661362199788757
134,0.859709735767696
135,0.9928672582183535
136,0.8734518997691044
137,0.9833477749055526
138,0.9676520320079043
139,0.8816030273582348
140,0.9734292069380729
141,0.9950895336735225
142,0.8961570549024569
143,0.9846612220765386
144,0.9774671878603309
145,0.9972589312017894
146,0.8821565015804385
147,0.6401455850895182
148,0.9421674173496759
149,0.9921658649877044
150,0.96854078363529
151,0.976604837186923
152,0.9816582832641273
153,0.9763450770479767
154,0.9322190925293543
155,0.9532514151665353
156,0.9781406580417719
157,0.9808967830296145
158,0.9243786674247336
159,0.9922939472934337
160,0.9154413841733184
161,0.6495334758735113
162,0.9891010922067625
163,0.9816409243720482
164,0.979532312559691
165,0.9781098456899205
166,0.9944627316479686
167,0.9525167995910323
168,0.9884477056254944
169,0.9197491320567918
170,0.9867713422426968
171,0.9775927679085169
172,0.9619944431787244
173,0.9712644743553972
174,0.9882780126192002
175,0.9774836041711998
176,0.9796488999500689
177,0.9079749861413808
178,0.9955879092688237
179,0.9974703696825048
180,0.6401455850895182
181,0.5400432366183147
182,0.9047093485905535
183,0.9563270403087578
184,0.9324401704103195
185,0.9757293663587566
186,0.7579008124709047
187,0.9904692778075754
188,0.9433475930466564
189,0.8693680100973861
190,0.9719676670239766
191,0.9989308018132023
192,0.9605793597496309
193,0.9987036679274046
194,0.9837830573459717
195,0.969312017424998
196,0.9986689852207692
197,0.9800895683894374
198,0.9511250360965261
199,0.9675032216163203
200,0.6117648025722989
201,0.9540178275729323
202,0.9462670084536243
203,0.9032116109246896
204,0.9469813558068629
205,0.9849457796901501
206,0.982790209050592
207,0.9791188376725478
208,0.9596945082273184
209,0.8990342546133518
210,0.9817911795402269
211,0.9675630983000411
212,0.91140658487127435
213,0.9948953561268928
214,0.9038245282114012
215,0.9905633064885997
216,0.9585153552505487
217,0.9646558445819995
218,0.9909157045215867
219,0.9894564571093131
220,0.9356215115739036
221,0.8993883229830246
222,0.9942047965193287
223,0.9868863518693517
224,0.8871438732319671
225,0.9871953244382378
226,0.9353997241592794
227,0.8751238888094636
228,0.9215968883783814
229,0.9963104578887438
230,0.9827652456396354
231,0.9621294673994452
232,0.893209250857371
233,0.9611174546160677
234,0.8953078854921257
235,0.9671407761530598
236,0.8947814671586486
237,0.9828869606772066
238,0.948002772270078
239,0.9587479591029908
240,0.9843977970727765
241,0.9536431268518141
242,0.7864233860496671
243,0.9175792607457276
244,0.9947555893172243
245,0.8540363920623966
246,0.9869527456565627
247,0.9676891471746466
248,0.9671515712047368
249,0.9866263715941188
250,0.9858202061724382
251,0.9924897182160347
252,0.9561946262613394
253,0.9931164237469489
254,0.9798780037008624
255,0.9942211563228914
256,0.9630586134429839
257,0.9744456469998023
258,0.8415107227718642
259,0.9010193741234463
260,0.999135793577915
261,0.9875988939050162
262,0.9483765579598219
263,0.9636076450436702
264,0.9870721666850413
265,0.9749386380552673
266,0.9596945082273184
267,0.9405487580157739
268,0.977372552815419
269,0.9866263715941188
270,0.9686369784040957
271,0.9760984592515722
272,0.9029285163017758
273,0.9369235734821477
274,0.9744410190596905
275,0.973843521646958
276,0.8910459645461873
277,0.9924425930730504
278,0.9923819953410454
279,0.9316465861247213
280,0.9079470429935712
281,0.9994401247083256
282,0.9754656624698451
283,0.8244168174994884
284,0.9597063719332599
285,0.9662743615808027
286,0.9773136081988235
287,0.9967148808427769
288,0.9885159116752998
289,0.8922951186151923
290,0.9749386380552673
291,0.8163469198231762
292,0.9555462383975765
293,0.9710856484978462
294,0.94755004941481
295,0.993402877496317
296,0.8337614104869759
297,0.48477826821636527
298,0.9932275240482549
299,0.7365054617631064
300,0.9796824351371637
301,0.8749051468002701
302,0.9590022051640005
303,0.6858460451339237
304,0.7454745811057425
305,0.9714241914983174
306,0.975427806923613
307,0.9653529222271777
308,0.9956431064797308
309,0.9682451599010372
310,0.9625131530795421
311,0.9664185764165203
312,0.9685212177910987
313,0.9623439352581981
314,0.9389575056541613
315,0.9971436603979891
316,0.9781561548414388
317,0.9628193163302369
318,0.9857533170742672
319,0.8618451631216341
320,0.9912361232874737
321,0.9840494886417865
322,0.7635920552529945
323,0.9967057863913563
324,0.9884873892240652
325,0.9861641080598837
326,0.9096110457746317
327,0.960429845055063
328,0.9905362413573303
329,0.9694976311926334
330,0.9760480171195709
331,0.9330100925492103
332,0.9474782896314826
333,0.9851842695786087
334,0.7467471773946128
335,0.9955667028659051
336,0.9768728081875292
337,0.8989650903608761
338,0.9963873258711066
339,0.934771187709598
340,0.9187156260472021
341,0.9689062332827145
342,0.9744918708107361
343,0.8804700531236573
344,0.995188343615051
345,0.9969274396306851
346,0.9770152267601199
347,0.896383712770611
348,0.9039210289531593
349,0.9948108815578115
350,0.9455858364137235
351,0.9040290621084105
352,0.9921754339961953
353,0.9447205042209169
354,0.7729069625824313
355,0.9510432491936074
356,0.9906234104135607
357,0.9433289925363262
358,0.9403964992990872
359,0.942177078395834
360,0.8060169562403843
361,0.9648597382613747
362,0.9883989659781056
363,0.9783521428382255
364,0.4780430956297198
365,0.9790180977033096
366,0.9795157638245608
367,0.9863250187304571
368,0.9740275308389468
369,0.9941641629556706
370,0.9130533060046794
371,0.9739487808599626
372,0.9720408105864669
373,0.7584034006785039
374,0.8332890988411726
375,0.9307534063131715
376,0.9566364153880733
377,0.4223327437534556
378,0.9473372761588953
379,0.9923220810787831
380,0.9390295221280942
381,0.8914288238638847
382,0.9323490260675901
383,0.9955112977779172
384,0.9332783629536425
385,0.9126472472234093
386,0.955966013398397
387,0.9750848811722447
388,0.985078405791272
389,0.9834492326279425
390,0.9844903458749957
391,0.9573754963371501
392,0.9851480377553753
393,0.9489247231663608
394,0.9829594195332251
395,0.8799291434050358
396,0.9924159785768667
397,0.9972589312017894
398,0.9737775310857043
399,0.9704992876271419
400,0.8923633572067965
401,0.9985578188822192
402,0.9890220600292309
403,0.9531856279243638
404,0.9871637477686829
405,0.9926938949832861
406,0.9363107624993394
407,0.8144360153237581
408,0.9768475795428746
409,0.9739487808599626
410,0.9457462157721738
411,0.9941952562885918
412,0.9082046777362158
413,0.7990870883989374
414,0.952258876374023
415,0.9957573954397223
416,0.9673418626980873
417,0.9715102419829771
418,0.9216687181795336
419,0.963962236775379
420,0.9896867370255433
421,0.9777356307805102
422,0.9418289477635023
423,0.933050911843917
424,0.887951016109375
425,0.9774659728721823
426,0.9880558232929723
427,0.9926491811289501
428,0.984076896895652
429,0.8949380142673081
430,0.9933936397445764
431,0.9566481179911056
432,0.9292069891352938
433,0.9722178873455157
434,0.8744240227358919
435,0.9827498976843232
436,0.9967200818458055
437,0.9606220844877523
438,0.9353404325292279
439,0.931334192820915
440,0.9307615761826112
441,0.9667987205126671
442,0.9976627259256243
443,0.9729359546531762
444,0.9330100925492103
445,0.8519276589006277
446,0.9725145579853148
447,0.8593163143283898
448,0.997497479455274
449,0.9742051774131695
450,0.8868541209551476
451,0.9619577421866488
452,0.9144631264397618
453,0.9818191654567359
454,0.9283351118790135
455,0.9039670769212862
456,0.9835783242874528
457,0.9770198275340473
458,0.9117753845473621
459,0.9661458808070046
460,0.8939330695820539
461,0.7178386578718154
462,0.9988776159946627
463,0.9906174166861202
464,0.9611283541417692
465,0.9827365920348863
466,0.974484244676941
467,0.8616019440697738
468,0.9118944493150584
469,0.9853360441908688
470,0.9329326283015505
471,0.9613294802628068
472,0.9777653841906107
473,0.9945374462248482
474,0.921069976885504
475,0.92665089191249606
476,0.8300847679473159
477,0.9885555750143954
478,0.9526402588443533
479,0.9861994436001039
480,0.9939081053922333
481,0.9811931544170805
482,0.9739424588741032
483,0.9884887377308489
484,0.9744918708107361
485,0.9722264849777691
