id,ACTION
1,3.7272982293496564e-4
2,0.9251768114213986
3,0.9978158501949563
4,0.7424747788344213
5,0.9999840385822718
6,0.9996374724746502
7,0.9142324745448002
8,0.9955325233806398
9,0.5727507233187364
10,0.9658949586914902
11,0.9579678514983252
12,0.6269527593092306
13,0.26970323183380873
14,0.49054937196872933
15,0.5540339980179302
16,0.8396432494232573
17,0.1537989422048828
18,0.4351097059051631
19,0.8428529656962395
20,0.9329326186482342
21,0.9996611671220949
22,0.9895752320368795
23,0.10940788837508962
24,0.8315761262338406
25,0.3949879190407382
26,0.6400727162062106
27,0.5061846934474215
28,0.0839994973784316
29,0.8615454746979487
30,0.27565038115944446
31,0.6768630769423003
32,0.7022975547742226
33,0.8347542961858854
34,0.7922670736183623
35,0.6665485279779643
36,0.7805692230155183
37,0.5357374681284142
38,0.9885803951921461
39,0.36670357678372406
40,0.056907855662528976
41,0.6047849828710989
42,0.9888636380536148
43,0.8703077175142253
44,0.6298962711530941
45,0.5968888663329661
46,0.22048689829855728
47,0.9999757563744727
48,0.387815390458531
49,0.9986652435799996
50,0.8882507216190436
51,0.9622533068389186
52,0.8996644072555071
53,0.8993907407902578
54,0.959893005900978
55,0.3357367396641565
56,0.2416405124180328
57,0.6714539157346827
58,0.9970950723616903
59,0.8034490928588965
60,0.8839065065226421
61,0.9999676047683751
62,0.7856332202340512
63,0.8114764603371658
64,0.9358894289805365
65,0.9994088819907475
66,0.9874581987990264
67,0.2292986231677071
68,0.9000750057875118
69,0.4959149882116574
70,0.1326973769901473
71,0.4032262667187606
72,0.9144172725374038
73,0.5827010542839417
74,0.883970417076516
75,0.858210421209494
76,0.8123077970044363
77,0.970473404418584
78,0.3235895593509667
79,0.2927430804861471
80,0.9844106675372079
81,0.9777337311013073
82,0.9168017241388411
83,0.9380776953538001
84,0.9999486918514735
85,0.840538348087075
86,0.6350545940581684
87,0.450403624142142
88,0.9995224187710181
89,0.9929760557594327
90,0.26204548585876525
91,0.9150887904782133
92,0.5920279133779028
93,0.9999107392327383
94,0.43018654297465087
95,0.9965759630608021
96,0.9856061732840974
97,0.21925542687537924
98,0.9955771796287158
99,0.9496173042087237
100,0.9797259468751053
