id,ACTION
1,0.1535820427842738
2,0.6027626412994638
3,0.9462308260099129
4,0.5332570556108613
5,0.9231629125960092
6,0.9400203038670594
7,0.8298112684557993
8,0.9428434078280832
9,0.07569461910205892
10,0.7048832597396398
11,0.8542370100556034
12,0.4496304983653604
13,0.43025293497484224
14,0.17479430268353824
15,0.6317649427454509
16,0.7151423173438476
17,0.3894400099434634
18,0.38874277907325394
19,0.7289529208715066
20,0.7946001590085167
21,0.9793086595165342
22,0.4440726682593264
23,0.37014811520102214
24,0.5984133043783423
25,0.5086146499930034
26,0.7030804774989969
27,0.46222373048122234
28,0.13554334907000054
29,0.7859108063139465
30,0.3677287828184028
31,0.5714173629426168
32,0.625615230144066
33,0.663236941676259
34,0.6642219138458367
35,0.4847731586888269
36,0.7546545736880637
37,0.5615864775227514
38,0.8591101623794194
39,0.33215003591390974
40,0.2958371477190894
41,0.37357832878607694
42,0.9148479364350524
43,0.6370595685774537
44,0.6187059155761989
45,0.6379863099884916
46,0.5346850800540388
47,0.9622029575821581
48,0.46799780168003663
49,0.9331247923450425
50,0.7612432634924657
51,0.7995101561490315
52,0.6676843581882843
53,0.6662067375170299
54,0.7174906032476845
55,0.3776660413969449
56,0.3685492072087799
57,0.5757473166079261
58,0.9496123518407767
59,0.6238396875641289
60,0.7938292687107332
61,0.9325811512414444
62,0.7778286443753799
63,0.5607712359754522
64,0.824267855920154
65,0.9368915495258177
66,0.8887237932857629
67,0.43280633123731915
68,0.7841769628610229
69,0.5971112886890348
70,0.18614678740345533
71,0.5349571560158639
72,0.7644031665271508
73,0.5820037916685967
74,0.812927967203881
75,0.6970640458158308
76,0.8094789383683333
77,0.8957978583114469
78,0.4640048854557255
79,0.47813325074599783
80,0.9451433906901368
81,0.8849441422102823
82,0.8008929603741742
83,0.8383865257163235
84,0.8251455827521624
85,0.6824737055678503
86,0.4326927307448895
87,0.5337297389862773
88,0.925909846596927
89,0.8218152017786188
90,0.516517642439292
91,0.7174241831752891
92,0.4375933132014551
93,0.9693669754963918
94,0.4268892312275837
95,0.9443296019065887
96,0.5216153239069075
97,0.27823554573278964
98,0.708998316979997
99,0.8727745419353694
100,0.827694878169858
101,0.6385263178297651
102,0.13214042805538054
103,0.6902299741721025
104,0.3211893733681806
105,0.3451001116705464
106,0.8494103872057569
107,0.9021521147938909
108,0.44743299755326005
109,0.72221781069617
110,0.7491330679332914
111,0.4281674662878512
112,0.5601054195266438
113,0.7381918583959409
114,0.9415052826780409
115,0.5956746495078021
116,0.4978862234017837
117,0.647669155585732
118,0.880436753789074
119,0.9886199537898973
